timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484021050.708067,0.010627,1.118434,1.054431,2.199321,-6.148727,-7.041549,0.004645,-0.899417,-0.437067,0.105203,0.849963,-0.770911,-9.022903,15.714539,2.699707,,,,,,
1484021050.728087,0.176068,1.139124,0.758239,1.326218,-4.459177,-5.641513,0.073285,-0.908267,-0.411922,0.366580,0.915500,-1.086537,-9.938141,12.567383,3.689087,,,,,,
1484021050.748076,0.315802,1.144915,0.532613,1.716197,-2.683655,-3.787834,0.128308,-0.910675,-0.392694,0.572101,0.995407,-1.475547,-10.774612,10.170166,4.749817,,,,,,
1484021050.768096,0.435123,1.178749,0.358306,3.634003,-1.692046,-1.917242,0.161056,-0.924129,-0.346478,0.619950,1.037791,-1.612079,-10.709366,8.146118,5.434998,,,,,,
1484021050.788085,0.580323,1.254926,0.178530,5.491030,-0.877978,-0.331380,0.170324,-0.950526,-0.259787,0.649241,1.162807,-1.573419,-9.692001,1.324036,8.395630,,,,,,
1484021050.808104,0.855906,1.358912,-0.112016,6.897252,0.267837,1.023737,0.158813,-0.977636,-0.137861,0.508743,1.219320,-1.333865,-9.692001,1.324036,8.395630,,,,,,
1484021050.828093,1.644882,1.442891,-0.880281,7.356520,2.237966,2.063355,0.127207,-0.991831,0.009441,0.270895,1.295161,-1.030666,-9.416199,-3.846375,11.721924,,,,,,
1484021050.848113,2.727549,1.396304,-1.908187,7.148938,3.710896,2.953008,0.069845,-0.984815,0.158938,0.167155,1.275785,-0.768771,-9.512390,-8.490112,15.795044,,,,,,
1484021050.868102,-3.103542,1.274876,-2.296996,6.371706,3.466910,3.423323,-0.011094,-0.956534,0.291409,0.076065,1.200888,-0.521390,-10.124252,-11.406067,21.208618,,,,,,
1484021050.888121,-2.908959,1.153037,-2.442086,5.298919,2.617969,3.265134,-0.093534,-0.914000,0.394785,-0.178378,1.038039,-0.220865,-13.943024,-11.086426,30.501343,,,,,,
1484021050.908110,-2.796484,1.045273,-2.510003,4.497137,2.730239,2.873109,-0.169713,-0.865062,0.472087,-0.374004,0.873515,-0.128871,-13.943024,-11.086426,30.501343,,,,,,
1484021050.928130,-2.708817,0.944901,-2.534591,4.453135,3.898211,2.248454,-0.245690,-0.810439,0.531813,-0.638023,0.812743,-0.260146,-15.808258,-9.577026,34.915955,,,,,,
