timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484000403.777970,1.172000,-0.170053,-1.606224,1.405486,5.426617,-4.678736,0.908237,0.169235,-0.382709,0.404157,0.591813,0.363849,-1.997314,100.459534,6.411499,,,,,,
1484000403.797959,1.269233,-0.248906,-1.667270,1.375265,5.658931,-4.771500,0.925447,0.246344,-0.287860,0.491805,0.446161,0.538013,-2.580170,103.614502,9.169861,,,,,,
1484000403.817979,1.362732,-0.341998,-1.714384,0.842062,4.873540,-5.388689,0.921768,0.335370,-0.194604,0.663345,0.729144,0.103997,-2.580170,103.614502,9.169861,,,,,,
1484000403.837968,1.419732,-0.451791,-1.747299,0.421439,2.727904,-5.727248,0.889421,0.436577,-0.135391,0.784407,0.367362,-0.227447,-3.538589,106.694458,11.553040,,,,,,
1484000403.857987,1.443290,-0.550544,-1.768511,0.103049,1.279115,-4.511144,0.845322,0.523151,-0.108372,0.714065,-0.172015,-0.038295,-6.439285,111.204102,15.051147,,,,,,
1484000403.877976,1.463873,-0.630546,-1.775866,-0.345909,1.201447,-4.003701,0.803093,0.589586,-0.086198,0.253349,0.113356,0.056123,-12.090454,120.593262,18.820679,,,,,,
1484000403.897996,1.489167,-0.718345,-1.770902,-0.679761,1.137501,-4.563768,0.750389,0.658139,-0.061390,0.151970,0.292788,-0.275264,-14.924484,123.600281,20.676453,,,,,,
1484000403.917985,1.504295,-0.810099,-1.774551,0.193672,0.714109,-4.540715,0.687903,0.724355,-0.045814,0.488962,0.157267,-0.629326,-14.924484,123.600281,20.676453,,,,,,
1484000403.938005,1.485090,-0.897505,-1.806778,0.937347,-0.095879,-4.411574,0.621274,0.781774,-0.053378,0.587223,0.021144,-0.673780,-19.180740,127.134888,22.827393,,,,,,
1484000403.957994,1.434665,-0.979687,-1.854191,0.881219,-0.847180,-4.137246,0.552127,0.830323,-0.075629,0.673642,-0.223923,-0.423028,-21.267334,129.763794,23.336121,,,,,,
1484000403.978013,1.379037,-1.046444,-1.901285,0.618811,-0.462094,-2.942128,0.491476,0.865648,-0.095418,0.842936,-0.448107,-0.282222,-29.649658,133.301331,23.305847,,,,,,
1484000403.998002,1.331583,-1.076742,-1.962616,1.500502,0.629917,-1.191027,0.460696,0.880418,-0.112356,1.049482,-0.476258,-0.398905,-30.922821,133.678162,23.227051,,,,,,
1484000404.018022,1.276881,-1.072649,-2.036898,1.829388,0.262974,0.296281,0.457310,0.878469,-0.138419,1.195705,-0.644918,-0.497567,-30.922821,133.678162,23.227051,,,,,,
1484000404.038011,1.224200,-1.042125,-2.084568,1.396117,-1.063628,1.463504,0.474392,0.863478,-0.171339,1.140674,-0.655592,-0.314653,-31.602997,132.777100,21.880554,,,,,,
1484000404.058030,1.180747,-0.997478,-2.093689,0.774697,-2.063550,2.328273,0.501682,0.840106,-0.206248,0.987942,-0.728671,0.142344,-31.012283,131.123169,19.864685,,,,,,
1484000404.078019,1.163518,-0.949349,-2.070790,0.101242,-1.489956,2.479785,0.534589,0.813037,-0.230621,0.552707,-0.572284,0.589416,-30.265884,130.520325,18.668762,,,,,,
1484000404.098039,1.185509,-0.906140,-2.033764,-0.264260,0.380614,2.418708,0.571572,0.787129,-0.231805,0.217246,-0.469853,0.614602,-28.245590,129.616699,18.301331,,,,,,
1484000404.118028,1.233843,-0.866939,-2.000818,-0.581282,1.188297,1.945244,0.610771,0.762351,-0.213961,-0.117668,-0.084617,0.480715,-28.245590,129.616699,18.301331,,,,,,
1484000404.138047,1.298065,-0.859409,-1.935219,-2.326980,0.550217,0.509887,0.628754,0.757457,-0.175863,-0.408051,0.053167,0.589987,-26.002197,128.337646,17.861084,,,,,,
1484000404.158036,1.361900,-0.860950,-1.872863,-1.663210,1.221597,0.550870,0.637549,0.758462,-0.135154,-0.468665,-0.230417,0.675131,-24.656006,127.585571,17.791931,,,,,,
1484000404.178056,1.422292,-0.842557,-1.842680,-0.228604,2.026266,1.455163,0.658231,0.746347,-0.098475,-0.322553,-0.663568,0.369792,-24.501923,128.262451,19.213745,,,,,,
1484000404.198045,1.473133,-0.801179,-1.839531,0.314164,2.864588,2.310593,0.692545,0.718177,-0.067852,-0.023798,-0.197379,0.362896,-21.583817,126.759949,20.425659,,,,,,
1484000404.218034,1.523631,-0.748661,-1.853746,0.832482,2.986527,2.752026,0.731786,0.680659,-0.034540,0.070567,-0.080881,0.022226,-21.583817,126.759949,20.425659,,,,,,
1484000404.238053,1.562388,-0.693274,-1.871027,0.538208,2.232331,2.770796,0.769131,0.639059,-0.006467,0.416538,0.039072,-0.229937,-18.294144,124.803284,19.315369,,,,,,
1484000404.258035,1.602495,-0.635676,-1.876413,0.167606,2.321163,3.065068,0.804267,0.593721,0.025503,0.440851,0.155653,-0.489111,-14.782196,122.247314,18.808411,,,,,,
1484000404.278055,1.635488,-0.577340,-1.907197,1.746355,2.587933,2.746068,0.836165,0.545797,0.054168,0.382280,0.727320,-0.747772,-11.197098,119.316162,18.303406,,,,,,
1484000404.298044,1.655518,-0.539621,-1.955827,1.848901,2.011362,1.615964,0.854827,0.513810,0.072596,0.259950,0.318251,-0.161555,-5.836060,111.729980,16.249390,,,,,,
1484000404.318063,1.670292,-0.517496,-1.993442,1.282242,1.497272,1.177465,0.864763,0.494706,0.086326,0.298201,0.084335,0.054605,-5.836060,111.729980,16.249390,,,,,,
