timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1484030198.824716,2.057379,0.901861,-2.480147,7.997543,7.106815,-8.693658,0.548174,-0.784482,0.289988,0.048979,0.916395,0.057409,23.183853,31.425720,59.069458,,,,,,
1484030198.844705,2.229260,0.695883,-2.536306,6.683691,6.226364,-7.000516,0.607032,-0.641063,0.469628,-0.033286,0.833461,0.190193,23.183853,31.425720,59.069458,,,,,,
1484030198.864694,2.344118,0.534061,-2.548423,5.148866,4.817162,-5.027940,0.615946,-0.509033,0.601246,-0.127878,0.931335,0.108258,21.167892,47.120422,70.237915,,,,,,
1484030198.884714,2.418889,0.425507,-2.561937,3.932086,2.548848,-2.087384,0.602437,-0.412783,0.683140,0.042552,1.048174,0.091884,16.819183,61.465759,79.384644,,,,,,
1484030198.904703,2.452630,0.387109,-2.619717,2.638736,-0.671030,2.739587,0.588695,-0.377513,0.714788,0.446003,1.114238,0.346156,12.895889,71.230225,85.105042,,,,,,
1484030198.924722,2.450703,0.442726,-2.735768,0.294909,-3.357674,7.622601,0.575787,-0.428404,0.696376,0.607838,1.300017,0.646474,11.795227,75.958984,86.504700,,,,,,
1484030198.944711,2.436622,0.584389,-2.881360,-2.255259,-4.591615,10.190434,0.540474,-0.551690,0.635238,0.475411,1.550118,0.662934,11.795227,75.958984,86.504700,,,,,,
1484030198.964731,2.436585,0.769293,-3.027869,-3.897537,-4.394811,10.288713,0.465553,-0.695628,0.547140,0.368217,1.560160,0.634913,17.777924,58.534485,76.175842,,,,,,
1484030198.984720,2.472802,0.968287,3.109097,-5.098310,-3.399599,9.895556,0.351383,-0.823916,0.444627,0.510876,1.332690,0.585006,20.769867,42.767334,67.709167,,,,,,
1484030199.004740,2.599634,1.175378,2.901691,-5.956393,-2.430716,10.181016,0.198689,-0.922835,0.329996,0.623958,1.178908,0.413321,20.921158,28.805359,59.904175,,,,,,
1484030199.024729,3.117883,1.364737,2.324883,-6.551371,-1.513196,11.067335,0.004851,-0.978845,0.204546,0.643724,0.866159,0.054441,18.530991,16.572021,51.936707,,,,,,
1484030199.044748,-1.924495,1.331537,1.035498,-6.117101,-1.293999,12.264516,-0.222314,-0.971514,0.082084,0.568383,0.715364,-0.383567,18.530991,16.572021,51.936707,,,,,,
,,,,,,,,,,,,,,,,33.759175,-118.389349,310.302673,0.000000,-1.000000,1484030199.004733
1484030199.064737,-1.564335,1.088124,0.625744,-4.300463,-1.373795,13.493089,-0.464138,-0.885758,-0.002999,0.379025,0.889267,-0.564140,5.774704,1.646057,38.567261,,,,,,
1484030199.084757,-1.524496,0.812012,0.544787,-1.797452,-1.406284,13.728936,-0.687302,-0.725673,-0.031845,-0.162124,1.087611,-0.423019,-5.249725,2.033569,35.848755,,,,,,
1484030199.104746,-1.549138,0.559057,0.539952,-0.106914,-1.288695,11.713158,-0.847557,-0.530387,-0.018360,-0.928078,1.168281,-0.152676,-17.437119,9.478027,36.618225,,,,,,
1484030199.124764,-1.563733,0.374644,0.546929,0.307899,-0.015641,7.587869,-0.930615,-0.365942,-0.006574,-1.577976,0.920782,-0.018573,-28.928909,20.676880,41.045044,,,,,,
1484030199.144753,-1.539932,0.285528,0.556063,0.454380,2.092347,2.693448,-0.959056,-0.281665,-0.029610,-1.683034,0.837695,-0.120201,-28.928909,20.676880,41.045044,,,,,,
1484030199.164773,-1.488301,0.275191,0.575839,1.294484,3.140960,-0.426114,-0.959100,-0.271731,-0.079301,-1.688971,0.676898,-0.187408,-41.821716,36.604004,46.196045,,,,,,
